epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
1,3.56338,2.13874,3.1023,0.00255,0.46693,0.49074,0.4153,0.20689,1.93932,2.00701,0.00248,4e-05,4e-05,0.09604
2,5.49495,2.66605,2.74056,0.0035,0.42749,0.49074,0.39074,0.19356,1.94921,2.01765,0.00252,8.99109e-05,8.99109e-05,0.0910899
3,6.68268,2.01818,2.3355,0.00233,0.41991,0.47685,0.37768,0.18764,1.95746,2.03652,0.00253,0.000139723,0.000139723,0.0861397
4,7.83442,2.94136,2.71286,0.00287,0.40296,0.4812,0.36856,0.18283,1.96758,2.0566,0.00256,0.000189436,0.000189436,0.0811894
5,9.00954,2.72007,3.48343,0.00321,0.3766,0.46148,0.3609,0.17748,1.98336,2.08247,0.0026,0.00023905,0.00023905,0.076239
6,10.121,2.46523,2.63705,0.00274,0.3766,0.46148,0.3609,0.17748,1.98336,2.08247,0.0026,0.000288564,0.000288564,0.0712886
7,11.3794,2.58935,2.57719,0.0027,0.3766,0.46148,0.3609,0.17748,1.98336,2.08247,0.0026,0.00033798,0.00033798,0.066338
8,12.5609,3.14557,2.94226,0.00334,0.37107,0.46708,0.34938,0.17001,2.01623,2.11697,0.00266,0.000387297,0.000387297,0.0613873
9,13.6481,1.73759,2.49813,0.00199,0.37107,0.46708,0.34938,0.17001,2.01623,2.11697,0.00266,0.000436515,0.000436515,0.0564365
10,14.7938,2.38716,2.59523,0.00274,0.37107,0.46708,0.34938,0.17001,2.01623,2.11697,0.00266,0.000485634,0.000485634,0.0514856
11,15.9589,2.42233,2.66793,0.00311,0.3634,0.46296,0.33671,0.16312,2.04076,2.15689,0.00272,0.000534654,0.000534654,0.0465347
12,17.2313,1.78716,2.68906,0.00176,0.3634,0.46296,0.33671,0.16312,2.04076,2.15689,0.00272,0.000583575,0.000583575,0.0415836
13,18.3778,3.50028,3.15006,0.00363,0.3634,0.46296,0.33671,0.16312,2.04076,2.15689,0.00272,0.000632397,0.000632397,0.0366324
14,19.4926,2.14262,3.3144,0.00233,0.3634,0.46296,0.33671,0.16312,2.04076,2.15689,0.00272,0.00068112,0.00068112,0.0316811
15,20.5867,1.54746,3.22452,0.00238,0.3634,0.46296,0.33671,0.16312,2.04076,2.15689,0.00272,0.000729744,0.000729744,0.0267297
16,21.7173,1.75209,2.40261,0.00201,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.000778268,0.000778268,0.0217783
17,22.8549,2.84512,2.82981,0.00305,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.000826694,0.000826694,0.0168267
18,24.1144,2.00259,3.22273,0.00222,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.000875021,0.000875021,0.011875
19,25.2671,1.94476,2.43736,0.00255,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.000923249,0.000923249,0.00692325
20,26.3992,1.4871,2.77061,0.00202,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.000971378,0.000971378,0.00197138
21,27.5526,1.7735,2.83273,0.00208,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.0009802,0.0009802,0.0009802
22,28.6538,2.43071,2.65101,0.00335,0.35302,0.42944,0.32906,0.15989,2.06829,2.20457,0.00278,0.00097921,0.00097921,0.00097921
23,29.9334,2.58163,3.11225,0.00289,0.35093,0.43304,0.32785,0.16009,2.08615,2.19722,0.00282,0.00097822,0.00097822,0.00097822
24,31.074,1.76891,3.17351,0.00215,0.35093,0.43304,0.32785,0.16009,2.08615,2.19722,0.00282,0.00097723,0.00097723,0.00097723
25,32.1745,2.01976,2.13929,0.0026,0.35093,0.43304,0.32785,0.16009,2.08615,2.19722,0.00282,0.00097624,0.00097624,0.00097624
26,33.2827,2.63494,2.45439,0.00285,0.35093,0.43304,0.32785,0.16009,2.08615,2.19722,0.00282,0.00097525,0.00097525,0.00097525
27,34.4082,2.81612,2.61398,0.00274,0.35093,0.43304,0.32785,0.16009,2.08615,2.19722,0.00282,0.00097426,0.00097426,0.00097426
